Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
257, 0, 24, Gave Influence, , 2637.5, 0
257, 1, 2, Promise Broken, Spy, 2637.5, 1
257, 1, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 1; 0 GreatWork for 0 turns from 1 to 7; , 2637.5, 3
257, 7, 1, Deal Accepted, 0 GreatWork for 0 turns from 7 to 1; 0 GreatWork for 0 turns from 1 to 7; , 2637.5, 3
257, 4, 5, Deal Proposed, 1 RESOURCE_COSMETICS for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2637.5, 1
257, 4, 5, Deal Closed, 1 RESOURCE_COSMETICS for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2637.5, 1
257, 5, 4, Deal Rejected, 1 RESOURCE_COSMETICS for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2637.5, 3
257, 7, 5, Promise Refused, , 2637.5, 1
257, 6, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2637.5, 1
257, 5, 6, Deal Accepted, 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2637.5, 2
257, 6, 10, Gave Influence, , 2637.5, 0
257, 7, 5, Denounced, , 2637.5, 1
258, 4, 7, Alliance Ends, , 2638.5, 3
258, 4, 7, Friendship Ends, , 2638.5, 3
258, 4, 7, Declared Friends, , 2638.5, 3
258, 7, 4, Declared Friends, , 2638.5, 3
258, 4, 5, Promise Refused, , 2638.5, 1
258, 7, 2, Promise Kept, Spy, 2638.5, 1
258, 7, 6, Deal Proposed, 1 RESOURCE_IVORY for 30 turns from 6 to 7; 0 GreatWork for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 7 to 6; 0 Research Agreement for -1 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; 16 Gold for 0 turns from 7 to 6; 3 Gold for 30 turns from 7 to 6; 0 Research Agreement for -1 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; , 2638.5, 3
258, 7, 4, Deal Proposed, 0 Unknown agreement for 30 turns from 4 to 7; 0 Open Borders for 30 turns from 7 to 4; 1 Gold for 30 turns from 7 to 4; 0 Unknown agreement for 30 turns from 7 to 4; , 2638.5, 3
258, 4, 7, Deal Accepted, 0 Unknown agreement for 30 turns from 4 to 7; 0 Open Borders for 30 turns from 7 to 4; 1 Gold for 30 turns from 7 to 4; 0 Unknown agreement for 30 turns from 7 to 4; , 2638.5, 3
258, 7, 4, Allied, , 2638.5, 3
258, 4, 7, Allied, , 2638.5, 3
258, 7, 5, Deal Proposed, 1 RESOURCE_COSMETICS for 30 turns from 5 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 5; 4 Gold for 0 turns from 7 to 5; , 2638.5, 1
258, 7, 5, Deal Accepted, 1 RESOURCE_COSMETICS for 30 turns from 5 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 5; 2 Gold for 30 turns from 7 to 5; , 2638.5, 1
258, 5, 7, Deal Rejected, 1 RESOURCE_COSMETICS for 30 turns from 5 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 5; 2 Gold for 30 turns from 7 to 5; , 2638.5, 3
259, 6, 1, Promise Refused, , 2639.5, 1
259, 1, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 1 RESOURCE_NITER for 30 turns from 1 to 6; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 1 RESOURCE_DIAMONDS for 30 turns from 1 to 6; 1 Gold for 0 turns from 1 to 6; , 2639.5, 1
259, 1, 6, Deal Closed, 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 1 RESOURCE_NITER for 30 turns from 1 to 6; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 1 RESOURCE_DIAMONDS for 30 turns from 1 to 6; 1 Gold for 0 turns from 1 to 6; , 2639.5, 1
259, 6, 1, Deal Rejected, 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 0 GreatWork for 0 turns from 6 to 1; 1 RESOURCE_NITER for 30 turns from 1 to 6; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 1 RESOURCE_DIAMONDS for 30 turns from 1 to 6; 1 Gold for 0 turns from 1 to 6; , 2639.5, 1
259, 6, 2, Promise Refused, , 2639.5, 1
259, 2, 6, Deal Proposed, 1 RESOURCE_MERCURY for 30 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 2 Gold for 30 turns from 2 to 6; , 2639.5, 1
259, 2, 6, Deal Closed, 1 RESOURCE_MERCURY for 30 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 2 Gold for 30 turns from 2 to 6; , 2639.5, 1
259, 6, 2, Deal Rejected, 1 RESOURCE_MERCURY for 30 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 2 Gold for 30 turns from 2 to 6; , 2639.5, 1
259, 4, 0, Promise Broken, Spy, 2639.5, 2
259, 5, 2, Denounced, , 2639.5, 2
260, 2, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 0; 1 RESOURCE_HORSES for 30 turns from 2 to 0; 1 RESOURCE_WHALES for 30 turns from 2 to 0; 9 Gold for 0 turns from 2 to 0; 20 Gold for 30 turns from 2 to 0; , 2640.5, 1
261, 6, 2, Promise Kept, Settle, 2643.5, 1
262, 4, 2, Deal Proposed, 1 RESOURCE_WHALES for 30 turns from 2 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 2; 0 Joint War for 30 turns from 4 to 2; 4 Gold for 0 turns from 4 to 2; 0 Joint War for 30 turns from 2 to 4; , 2644.5, 3
262, 2, 4, Deal Accepted, 1 RESOURCE_WHALES for 30 turns from 2 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 2; 0 Joint War for 30 turns from 4 to 2; 4 Gold for 0 turns from 4 to 2; 0 Joint War for 30 turns from 2 to 4; , 2644.5, 3
262, 4, 6, At War, Joint War, 2644.5, 2
262, 10, 6, At War, Suzerain War, 2646.5, 1
262, 14, 6, At War, Suzerain War, 2648.5, 1
262, 2, 6, At War, Joint War, 2650.5, 1
262, 20, 6, At War, Suzerain War, 2652.5, 1
262, 21, 6, At War, Suzerain War, 2654.5, 1
262, 5, 6, Deal Proposed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 1 RESOURCE_GYPSUM for 30 turns from 5 to 6; 4 Gold for 0 turns from 5 to 6; , 2671.5, 2
262, 5, 6, Deal Closed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 1 RESOURCE_GYPSUM for 30 turns from 5 to 6; 4 Gold for 0 turns from 5 to 6; , 2671.5, 2
262, 6, 5, Deal Rejected, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 1 RESOURCE_GYPSUM for 30 turns from 5 to 6; 4 Gold for 0 turns from 5 to 6; , 2671.5, 1
263, 2, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 6 Gold for 0 turns from 2 to 7; 4 Gold for 30 turns from 2 to 7; , 2683.5, 1
263, 2, 7, Deal Closed, 0 GreatWork for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 6 Gold for 0 turns from 2 to 7; 4 Gold for 30 turns from 2 to 7; , 2683.5, 1
263, 7, 2, Deal Rejected, 0 GreatWork for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 6 Gold for 0 turns from 2 to 7; 4 Gold for 30 turns from 2 to 7; , 2683.5, 1
263, 2, 4, Promise Refused, , 2687.5, 3
263, 4, 0, Denounced, , 2687.5, 2
263, 5, 2, Deal Proposed, 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 1 RESOURCE_GYPSUM for 30 turns from 5 to 2; 4 Gold for 0 turns from 5 to 2; , 2703.5, 2
263, 2, 5, Deal Accepted, 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 1 RESOURCE_GYPSUM for 30 turns from 5 to 2; 4 Gold for 0 turns from 5 to 2; , 2703.5, 1
264, 1, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 1 RESOURCE_NITER for 30 turns from 1 to 5; 1 RESOURCE_COAL for 30 turns from 1 to 5; 0 Joint War for 30 turns from 1 to 5; 4 Gold for 0 turns from 1 to 5; 3 Gold for 30 turns from 1 to 5; 0 Joint War for 30 turns from 5 to 1; , 2718.5, 2
264, 5, 1, Deal Accepted, 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 1 RESOURCE_NITER for 30 turns from 1 to 5; 1 RESOURCE_COAL for 30 turns from 1 to 5; 0 Joint War for 30 turns from 1 to 5; 4 Gold for 0 turns from 1 to 5; 3 Gold for 30 turns from 1 to 5; 0 Joint War for 30 turns from 5 to 1; , 2718.5, 3
264, 1, 4, At War, Joint War, 2718.5, 1
264, 10, 1, At War, Suzerain War, 2720.5, 1
264, 14, 1, At War, Suzerain War, 2722.5, 1
264, 5, 4, At War, Joint War, 2724.5, 3
264, 7, 5, At War, Defensive Pact, 2726.5, 1
264, 10, 5, At War, Suzerain War, 2728.5, 1
264, 14, 5, At War, Suzerain War, 2730.5, 1
264, 2, 5, Deal Proposed, 1 RESOURCE_COSMETICS for 30 turns from 5 to 2; 1 RESOURCE_COTTON for 30 turns from 5 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 Gold for 0 turns from 2 to 5; 8 Gold for 30 turns from 2 to 5; , 2749.5, 1
264, 5, 2, Deal Accepted, 1 RESOURCE_COSMETICS for 30 turns from 5 to 2; 1 RESOURCE_COTTON for 30 turns from 5 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 Gold for 0 turns from 2 to 5; 8 Gold for 30 turns from 2 to 5; , 2749.5, 2
264, 6, 1, Deal Proposed, 1 RESOURCE_DIAMONDS for 30 turns from 1 to 6; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 3 Gold for 0 turns from 6 to 1; 2 Gold for 30 turns from 6 to 1; , 2796.5, 1
264, 1, 6, Deal Accepted, 1 RESOURCE_DIAMONDS for 30 turns from 1 to 6; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 3 Gold for 0 turns from 6 to 1; 2 Gold for 30 turns from 6 to 1; , 2796.5, 1
264, 7, 22, Gave Influence, , 2806.5, 0
264, 7, 22, Gave Influence, , 2806.5, 0
264, 7, 22, Gave Influence, , 2806.5, 0
265, 1, 6, Embassy, , 2813.5, 1
265, 2, 1, Deal Proposed, 0 Captive for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 12 Gold for 30 turns from 2 to 1; , 2827.5, 2
265, 2, 1, Deal Closed, 0 Captive for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 12 Gold for 30 turns from 2 to 1; , 2827.5, 2
265, 1, 2, Deal Rejected, 0 Captive for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 12 Gold for 30 turns from 2 to 1; , 2827.5, 1
265, 2, 9, Gave Influence, , 2827.5, 0
265, 2, 9, Gave Influence, , 2827.5, 0
265, 2, 9, Gave Influence, , 2827.5, 0
265, 2, 22, Met, , 2831.5, 0
265, 22, 2, Met, , 2831.5, 1
265, 5, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 0; 1 RESOURCE_HORSES for 30 turns from 5 to 0; 1 RESOURCE_WHALES for 30 turns from 5 to 0; 1 RESOURCE_GYPSUM for 30 turns from 5 to 0; 0 Research Agreement for -1 turns from 5 to 0; 0 Defensive Pact for 30 turns from 5 to 0; 8 Gold for 0 turns from 5 to 0; 14 Gold for 30 turns from 5 to 0; 0 Research Agreement for -1 turns from 0 to 5; 0 Defensive Pact for 30 turns from 0 to 5; , 2929.5, 4
265, 6, 0, Deal Proposed, 1 RESOURCE_COCOA for 30 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 1 RESOURCE_HORSES for 30 turns from 6 to 0; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 0; 1 RESOURCE_MERCURY for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 6 to 0; 15 Gold for 0 turns from 6 to 0; 9 Gold for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 0 to 6; , 2941.5, 3
265, 6, 7, Deal Proposed, 1 RESOURCE_GYPSUM for 30 turns from 7 to 6; 1 RESOURCE_MERCURY for 30 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; 11 Gold for 0 turns from 6 to 7; 1 Gold for 30 turns from 6 to 7; 0 Defensive Pact for 30 turns from 7 to 6; , 2941.5, 3
265, 7, 6, Deal Accepted, 1 RESOURCE_GYPSUM for 30 turns from 7 to 6; 1 RESOURCE_MERCURY for 30 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; 11 Gold for 0 turns from 6 to 7; 1 Gold for 30 turns from 6 to 7; 0 Defensive Pact for 30 turns from 7 to 6; , 2941.5, 3
265, 7, 6, Defensive Pact, , 2941.5, 3
265, 6, 7, Defensive Pact, , 2941.5, 3
266, 4, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 4; 0 GreatWork for 0 turns from 0 to 4; 1 RESOURCE_HORSES for 30 turns from 4 to 0; 1 RESOURCE_SILK for 30 turns from 4 to 0; 7 Gold for 30 turns from 4 to 0; , 3018.5, 2
266, 5, 20, Gave Influence, , 3039.5, 0
266, 5, 20, Gave Influence, , 3039.5, 0
266, 5, 20, Gave Influence, , 3039.5, 0
266, 5, 6, Embassy, , 3039.5, 3
266, 6, 5, Declared Friends, , 3053.5, 1
266, 5, 6, Declared Friends, , 3053.5, 4
266, 7, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 0; 1 RESOURCE_HORSES for 30 turns from 7 to 0; 1 RESOURCE_JEANS for 30 turns from 7 to 0; 1 RESOURCE_GYPSUM for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 7 to 0; 23 Gold for 0 turns from 7 to 0; 1 Gold for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 0 to 7; , 3074.5, 3
267, 0, 10, Gave Influence, , 3118.5, 0
267, 0, 10, Gave Influence, , 3118.5, 0
267, 0, 10, Gave Influence, , 3118.5, 0
267, 0, 16, Gave Influence, , 3118.5, 0
267, 4, 2, Declared Friends, , 3300.5, 3
267, 2, 4, Declared Friends, , 3300.5, 3
267, 7, 1, Deal Proposed, 1 RESOURCE_MERCURY for 30 turns from 1 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 7 to 1; 17 Gold for 0 turns from 7 to 1; 1 Gold for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 1 to 7; , 3350.5, 3
267, 1, 7, Deal Accepted, 1 RESOURCE_MERCURY for 30 turns from 1 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 7 to 1; 17 Gold for 0 turns from 7 to 1; 1 Gold for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 1 to 7; , 3350.5, 3
267, 1, 7, Defensive Pact, , 3350.5, 3
267, 7, 1, Defensive Pact, , 3350.5, 3
268, 0, 6, Alliance Ends, , 3350.5, 3
268, 0, 6, Friendship Ends, , 3350.5, 3
268, 7, 4, Defensive Pact Ends, , 3350.5, 3
268, 4, 7, Defensive Pact Ends, , 3350.5, 3
268, 0, 6, Alliance Ends, , 3350.5, 3
268, 0, 6, Friendship Ends, , 3350.5, 3
268, 7, 4, Defensive Pact Ends, , 3350.5, 3
268, 4, 7, Defensive Pact Ends, , 3350.5, 3
268, 0, 6, Declared Friends, , 3356.5, 3
268, 6, 0, Declared Friends, , 3356.5, 3
268, 0, 6, Allied, , 3356.5, 3
268, 6, 0, Allied, , 3356.5, 3
268, 6, 12, Gave Influence, , 3380.5, 0
268, 6, 12, Gave Influence, , 3380.5, 0
269, 4, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_SILK for 30 turns from 4 to 7; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 0 Defensive Pact for 30 turns from 4 to 7; 14 Gold for 0 turns from 4 to 7; 1 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; 0 Defensive Pact for 30 turns from 7 to 4; , 3396.5, 3
269, 6, 1, Embassy, , 3407.5, 1
269, 7, 4, Deal Proposed, 1 RESOURCE_TOBACCO for 30 turns from 4 to 7; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 4; 1 RESOURCE_HORSES for 30 turns from 7 to 4; 1 RESOURCE_COTTON for 30 turns from 7 to 4; 0 Research Agreement for -1 turns from 7 to 4; 1 Gold for 30 turns from 7 to 4; 0 Research Agreement for -1 turns from 4 to 7; , 3419.5, 3
269, 7, 6, Deal Proposed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 7; 1 RESOURCE_PEARLS for 30 turns from 6 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 6; 1 RESOURCE_GYPSUM for 30 turns from 7 to 6; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 8 Gold for 0 turns from 7 to 6; , 3419.5, 3
269, 6, 7, Deal Accepted, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 7; 1 RESOURCE_PEARLS for 30 turns from 6 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 6; 1 RESOURCE_GYPSUM for 30 turns from 7 to 6; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 8 Gold for 0 turns from 7 to 6; , 3419.5, 3
271, 2, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 0; 1 RESOURCE_HORSES for 30 turns from 2 to 0; 1 RESOURCE_WHALES for 30 turns from 2 to 0; 8 Gold for 0 turns from 2 to 0; 11 Gold for 30 turns from 2 to 0; , 3550.5, 1
271, 6, 7, Promise Kept, Spy, 3562.5, 3
272, 4, 6, Deal Proposed, 0 Peace for 20 turns from 4 to 6; 0 Peace for 20 turns from 6 to 4; 1 RESOURCE_OIL for 30 turns from 4 to 6; 1 RESOURCE_NITER for 30 turns from 4 to 6; 1 RESOURCE_IRON for 30 turns from 4 to 6; 1 RESOURCE_ALUMINUM for 30 turns from 4 to 6; 1 RESOURCE_TOBACCO for 30 turns from 4 to 6; 1 RESOURCE_SILK for 30 turns from 4 to 6; 1 RESOURCE_GYPSUM for 30 turns from 4 to 6; 1 RESOURCE_DIAMONDS for 30 turns from 4 to 6; 2 Gold for 30 turns from 4 to 6; , 3608.5, 1
272, 6, 4, Deal Accepted, 0 Peace for 20 turns from 4 to 6; 0 Peace for 20 turns from 6 to 4; 1 RESOURCE_OIL for 30 turns from 4 to 6; 1 RESOURCE_NITER for 30 turns from 4 to 6; 1 RESOURCE_IRON for 30 turns from 4 to 6; 1 RESOURCE_ALUMINUM for 30 turns from 4 to 6; 1 RESOURCE_TOBACCO for 30 turns from 4 to 6; 1 RESOURCE_SILK for 30 turns from 4 to 6; 1 RESOURCE_GYPSUM for 30 turns from 4 to 6; 1 RESOURCE_DIAMONDS for 30 turns from 4 to 6; 2 Gold for 30 turns from 4 to 6; , 3608.5, 1
272, 4, 6, Peace, , 3608.5, 1
272, 10, 6, Peace, , 3608.5, 1
272, 14, 6, Peace, , 3608.5, 1
272, 6, 4, Promise Refused, , 3608.5, 1
272, 4, 6, Promise Refused, , 3608.5, 1
272, 6, 5, Embassy, , 3614.5, 1
272, 6, 4, Deal Proposed, 0 Open Borders for 30 turns from 4 to 6; 0 Open Borders for 30 turns from 6 to 4; 8 Gold for 0 turns from 6 to 4; , 3614.5, 1
272, 4, 6, Deal Accepted, 0 Open Borders for 30 turns from 4 to 6; 0 Open Borders for 30 turns from 6 to 4; 8 Gold for 0 turns from 6 to 4; , 3614.5, 1
273, 1, 20, Gave Influence, , 3663.5, 0
273, 1, 20, Gave Influence, , 3663.5, 0
273, 1, 20, Gave Influence, , 3663.5, 0
273, 4, 20, Gave Influence, , 3666.5, 0
273, 20, 6, Peace, , 3666.5, 1
273, 4, 20, Gave Influence, , 3666.5, 0
273, 20, 1, At War, Suzerain War, 3666.5, 1
273, 20, 5, At War, Suzerain War, 3668.5, 1
273, 4, 20, Gave Influence, , 3670.5, 0
274, 6, 7, Alliance Ends, , 3765.0, 3
274, 6, 7, Friendship Ends, , 3765.0, 3
274, 1, 4, Deal Proposed, 0 Peace for 20 turns from 1 to 4; 0 Peace for 20 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_HORSES for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; 1 RESOURCE_CITRUS for 30 turns from 1 to 4; 0 GreatWork for 0 turns from 1 to 4; 0 GreatWork for 0 turns from 1 to 4; 46 Gold for 30 turns from 1 to 4; , 3765.0, 1
274, 4, 1, Deal Accepted, 0 Peace for 20 turns from 1 to 4; 0 Peace for 20 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_HORSES for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; 1 RESOURCE_CITRUS for 30 turns from 1 to 4; 0 GreatWork for 0 turns from 1 to 4; 0 GreatWork for 0 turns from 1 to 4; 46 Gold for 30 turns from 1 to 4; , 3765.0, 1
274, 1, 4, Peace, , 3765.0, 1
274, 10, 1, Peace, , 3765.0, 1
274, 14, 1, Peace, , 3765.0, 1
274, 20, 1, Peace, , 3765.0, 1
274, 4, 1, Promise Refused, , 3765.0, 1
274, 2, 0, Denounced, , 3793.0, 1
274, 2, 4, Deal Proposed, 0 GreatWork for 0 turns from 4 to 2; 0 Unknown agreement for 30 turns from 4 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 4; 1 RESOURCE_HORSES for 30 turns from 2 to 4; 1 RESOURCE_WHALES for 30 turns from 2 to 4; 17 Gold for 0 turns from 2 to 4; 4 Gold for 30 turns from 2 to 4; 0 Unknown agreement for 30 turns from 2 to 4; , 3794.0, 2
274, 2, 4, Deal Accepted, 0 GreatWork for 0 turns from 4 to 2; 0 Unknown agreement for 30 turns from 4 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 4; 1 RESOURCE_HORSES for 30 turns from 2 to 4; 1 RESOURCE_WHALES for 30 turns from 2 to 4; 0 Unknown agreement for 30 turns from 2 to 4; 9 Gold for 0 turns from 2 to 4; 5 Gold for 30 turns from 2 to 4; , 3794.0, 2
274, 2, 4, Allied, , 3794.0, 2
274, 2, 16, Met, , 3794.0, 0
274, 16, 2, Met, , 3794.0, 1
274, 4, 2, Allied, , 3794.0, 3
274, 4, 2, Deal Rejected, 0 GreatWork for 0 turns from 4 to 2; 0 Unknown agreement for 30 turns from 4 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 4; 1 RESOURCE_HORSES for 30 turns from 2 to 4; 1 RESOURCE_WHALES for 30 turns from 2 to 4; 0 Unknown agreement for 30 turns from 2 to 4; 9 Gold for 0 turns from 2 to 4; 5 Gold for 30 turns from 2 to 4; , 3794.0, 4
274, 4, 5, Deal Proposed, 0 Peace for 20 turns from 4 to 5; 0 Peace for 20 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 0 GreatWork for 0 turns from 4 to 5; 61 Gold for 30 turns from 4 to 5; , 3805.0, 1
274, 5, 4, Deal Accepted, 0 Peace for 20 turns from 4 to 5; 0 Peace for 20 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 0 GreatWork for 0 turns from 4 to 5; 61 Gold for 30 turns from 4 to 5; , 3805.0, 2
274, 4, 5, Peace, , 3805.0, 1
274, 10, 5, Peace, , 3805.0, 1
274, 14, 5, Peace, , 3805.0, 1
274, 20, 5, Peace, , 3805.0, 1
274, 4, 1, Deal Proposed, 0 Open Borders for 30 turns from 1 to 4; 3 Gold for 0 turns from 4 to 1; , 3805.0, 1
274, 1, 4, Deal Accepted, 0 Open Borders for 30 turns from 1 to 4; 3 Gold for 0 turns from 4 to 1; , 3805.0, 1
274, 5, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 Unknown agreement for 30 turns from 1 to 5; 0 Open Borders for 30 turns from 1 to 5; 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 5 to 1; 1 Gold for 30 turns from 5 to 1; 0 Unknown agreement for 30 turns from 5 to 1; , 3809.0, 3
274, 5, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 Unknown agreement for 30 turns from 1 to 5; 0 Open Borders for 30 turns from 1 to 5; 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 5 to 1; 1 Gold for 30 turns from 5 to 1; 0 Unknown agreement for 30 turns from 5 to 1; , 3809.0, 3
274, 1, 5, Deal Rejected, 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 Unknown agreement for 30 turns from 1 to 5; 0 Open Borders for 30 turns from 1 to 5; 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 5 to 1; 1 Gold for 30 turns from 5 to 1; 0 Unknown agreement for 30 turns from 5 to 1; , 3809.0, 2
274, 5, 4, Deal Proposed, 0 Open Borders for 30 turns from 4 to 5; 1 Gold for 30 turns from 5 to 4; , 3809.0, 2
274, 4, 5, Deal Accepted, 0 Open Borders for 30 turns from 4 to 5; 1 Gold for 30 turns from 5 to 4; , 3809.0, 1
274, 6, 7, Declared Friends, , 3813.0, 3
