Game Turn, Range, Value, Seed, Type, Location
184, 2, 0, 3177413478, sync, GetNextBuyablePlot picker
184, 1, 0, 1238945447, sync, Random Direction
184, 25, 21, 3161526100, sync, Random Direction
184, 22, 10, 3720826621, sync, Random Direction
184, 23, 9, 2090592242, sync, Random Direction
184, 5, 4, 1715056195, sync, Random Direction
184, 1, 0, 3833187520, sync, Random Direction
184, 33, 28, 2159992313, sync, Random Direction
184, 1, 0, 3766260030, sync, Random Direction
184, 1, 0, 2638146463, sync, GetNextBuyablePlot picker
184, 1, 0, 3146708204, sync, GetNextBuyablePlot picker
184, 1, 0, 3305529525, sync, GetNextBuyablePlot picker
184, 1, 0, 2519499594, sync, GetNextBuyablePlot picker
184, 1, 0, 3593511611, sync, GetNextBuyablePlot picker
184, 1, 0, 1542222808, sync, GetNextBuyablePlot picker
184, 2, 1, 2684965681, sync, GetNextBuyablePlot picker
184, 1, 0, 3291974166, sync, GetNextBuyablePlot picker
184, 1, 0, 3669798807, sync, GetNextBuyablePlot picker
184, 1, 0, 3315660164, sync, Random Direction
184, 23, 2, 2557407597, sync, Random Direction
184, 17, 7, 471478690, sync, Random Direction
184, 1, 0, 2006101555, sync, Random Direction
184, 1, 0, 1224336880, sync, Random Direction
184, 33, 15, 4262868841, sync, Random Direction
184, 36, 1, 2022557166, sync, Random Direction
184, 15, 2, 180353679, sync, Random Direction
184, 24, 15, 732918044, sync, Random Direction
184, 26, 2, 2781995301, sync, Random Direction
184, 30, 18, 345264890, sync, Random Direction
184, 31, 14, 2613817515, sync, Random Direction
184, 11, 7, 1959822088, sync, Random Direction
184, 1, 0, 2766432929, sync, Random Direction
184, 26, 9, 658810054, sync, Random Direction
184, 19, 10, 1502784647, sync, Random Direction
184, 12, 3, 2339293108, sync, Random Direction
184, 31, 13, 1211895773, sync, Random Direction
184, 29, 2, 1884702546, sync, Random Direction
184, 6, 0, 434342435, sync, Random Direction
184, 40, 10, 336243488, sync, Random Direction
184, 25, 0, 1131334873, sync, Random Direction
184, 12, 2, 23955102, sync, Random Direction
184, 45, 9, 920298879, sync, Random Direction
184, 49, 40, 952064332, sync, Random Direction
184, 56, 17, 3547749781, sync, Random Direction
184, 38, 34, 1344761514, sync, Random Direction
184, 5, 1, 3858635419, sync, Random Direction
184, 9, 2, 1211022904, sync, Random Direction
184, 1, 0, 1361853969, sync, Random Direction
184, 88, 78, 1558563702, sync, Random Direction
184, 42, 14, 3843671415, sync, Random Direction
184, 57, 24, 1462601188, sync, Random Direction
184, 33, 15, 1871030861, sync, Random Direction
184, 2, 0, 2052794626, sync, GetNextBuyablePlot picker
184, 27, 8, 417022483, sync, Random Direction
184, 25, 3, 1362041936, sync, Random Direction
184, 7, 0, 563060297, sync, Random Direction
184, 6, 2, 30856014, sync, Random Direction
184, 5, 3, 2033052783, sync, BT Research Choice
184, 1, 0, 2742136188, sync, GetNextBuyablePlot picker
184, 10, 0, 3828012549, sync, Random Direction
184, 10, 4, 5297754, sync, Random Direction
184, 7, 3, 1733746827, sync, Random Direction
184, 7, 6, 1860838760, sync, Random Direction
184, 20, 13, 3884436865, sync, Random Direction
184, 6, 1, 2822110758, sync, Random Direction
184, 7, 6, 1238432359, sync, Random Direction
184, 1, 0, 3975163924, sync, GetNextBuyablePlot picker
184, 8, 0, 1415758013, sync, Random Direction
184, 27, 1, 334747314, sync, Random Direction
184, 5, 2, 166254083, sync, BT Research Choice
184, 3, 1, 1923758464, sync, GetNextBuyablePlot picker
184, 4, 2, 2835327929, sync, Random Direction
184, 5, 4, 2772741118, sync, Random Direction
184, 4, 0, 3474509663, sync, Random Direction
184, 4, 3, 1060728236, sync, Random Direction
184, 3, 0, 3924183669, sync, Random Direction
184, 3, 0, 222005770, sync, Random Direction
184, 4, 0, 337969787, sync, Random Direction
184, 6, 0, 10860696, sync, Random Direction
184, 1, 0, 576592113, sync, GetNextBuyablePlot picker
184, 7, 6, 3373284566, sync, Random Direction
184, 3, 2, 4059515735, sync, Random Direction
184, 3, 1, 3146368580, sync, Random Direction
184, 3, 1, 1890210605, sync, GetNextBuyablePlot picker
184, 5, 1, 2678804578, sync, Random Direction
184, 5, 2, 1010517491, sync, Random Direction
184, 14, 8, 2172584624, sync, Random Direction
184, 10, 4, 2584081705, sync, Random Direction
184, 5, 3, 1811026094, sync, Random Direction
184, 6, 0, 3417984591, sync, Random Direction
184, 6, 5, 575248860, sync, Random Direction
184, 9, 2, 3797924581, sync, Random Direction
184, 2, 0, 1070762426, sync, GetNextBuyablePlot picker
184, 13, 9, 309821547, sync, Random Direction
184, 7, 4, 3284432840, sync, Random Direction
184, 9, 6, 2748719201, sync, Random Direction
184, 5, 4, 2886698886, sync, BT Research Choice
184, 1, 0, 3582703687, sync, GetNextBuyablePlot picker
184, 34, 30, 210585716, sync, Random Direction
184, 53, 38, 3790823837, sync, Random Direction
184, 37, 24, 3100415506, sync, Random Direction
184, 3, 0, 2831258083, sync, GetNextBuyablePlot picker
184, 4, 3, 1299216352, sync, Random Direction
184, 1, 0, 3567876761, sync, GetNextBuyablePlot picker
184, 9, 4, 3671720286, sync, Random Direction
184, 22, 18, 2280745279, sync, Random Direction
184, 22, 3, 3583324684, sync, Random Direction
184, 38, 35, 655238997, sync, Random Direction
184, 4, 2, 4055946602, sync, BT Research Choice
184, 4, 1, 2854050395, sync, BT Research Choice
185, 1, 0, 1567187704, sync, GetNextBuyablePlot picker
185, 2, 0, 1708581841, sync, GetNextBuyablePlot picker
185, 1, 0, 445570614, sync, GetNextBuyablePlot picker
185, 1, 0, 1783447863, sync, GetNextBuyablePlot picker
185, 1, 0, 877508260, sync, GetNextBuyablePlot picker
185, 2, 1, 3650415629, sync, GetNextBuyablePlot picker
185, 1, 0, 3814893506, sync, GetNextBuyablePlot picker
185, 2, 1, 3794450899, sync, GetNextBuyablePlot picker
185, 1, 0, 2634127632, sync, GetNextBuyablePlot picker
185, 13, 2, 3367058441, sync, Random Promotion
185, 1, 0, 733445646, sync, GetNextBuyablePlot picker
185, 1, 0, 2455576623, sync, GetNextBuyablePlot picker
185, 4, 3, 2228172348, sync, GetNextBuyablePlot picker
185, 2, 1, 3710422981, sync, BT Research Choice
185, 4, 0, 3178327322, sync, Random Civic Choice
185, 2, 1, 883265611, sync, GetNextBuyablePlot picker
185, 4, 0, 2172090920, sync, GetNextBuyablePlot picker
185, 1, 0, 705127233, sync, GetNextBuyablePlot picker
185, 1, 0, 1789477094, sync, GetNextBuyablePlot picker
185, 2, 1, 2478499367, sync, GetNextBuyablePlot picker
185, 1, 0, 3252555988, sync, GetNextBuyablePlot picker
185, 1, 0, 212202109, sync, GetNextBuyablePlot picker
185, 2, 0, 1010337138, sync, GetNextBuyablePlot picker
185, 100, 36, 82165187, sync, City Rebellion Roll
185, 1, 0, 1567974976, sync, GetNextBuyablePlot picker
185, 2, 1, 3852745081, sync, GetNextBuyablePlot picker
185, 1, 0, 4244997822, sync, GetNextBuyablePlot picker
185, 1, 0, 3747377951, sync, GetNextBuyablePlot picker
185, 1, 0, 778741356, sync, GetNextBuyablePlot picker
185, 12, 2, 1705374773, sync, Unit Combat Damage
185, 12, 0, 772755658, sync, Unit Combat Damage
185, 12, 1, 224338491, sync, Unit Combat Damage
185, 2, 1, 579976536, sync, GetNextBuyablePlot picker
185, 1, 0, 3922632369, sync, GetNextBuyablePlot picker
185, 1, 0, 792309654, sync, GetNextBuyablePlot picker
185, 1, 0, 2467538711, sync, GetNextBuyablePlot picker
185, 1, 0, 2937149188, sync, GetNextBuyablePlot picker
185, 1, 0, 603813101, sync, GetNextBuyablePlot picker
185, 4, 2, 685322018, sync, GetNextBuyablePlot picker
185, 1, 0, 2803998131, sync, GetNextBuyablePlot picker
185, 1, 0, 3536772976, sync, GetNextBuyablePlot picker
185, 1, 0, 180974313, sync, GetNextBuyablePlot picker
185, 1, 0, 33495918, sync, Random Direction
185, 36, 29, 3104727567, sync, Random Direction
185, 1, 0, 3550118556, sync, Random Direction
185, 22, 9, 3443348645, sync, Random Direction
185, 25, 12, 1871020154, sync, Random Direction
185, 17, 10, 2170097707, sync, Random Direction
185, 22, 6, 2719689864, sync, Random Direction
185, 1, 0, 1179883041, sync, Random Direction
185, 33, 31, 3889900102, sync, Random Direction
185, 1, 0, 4149642247, sync, Random Direction
185, 1, 0, 2423949620, sync, Random Direction
185, 1, 0, 741503837, sync, Random Direction
185, 1, 0, 126854354, sync, Random Direction
185, 7, 5, 3368901027, sync, Random Direction
185, 25, 24, 3352364192, sync, Random Direction
185, 4, 2, 4146587737, sync, Random Direction
185, 12, 8, 2996780062, sync, Random Direction
185, 1, 0, 2941381887, sync, Random Direction
185, 19, 4, 2823932620, sync, Random Direction
185, 15, 14, 1013297429, sync, Random Direction
185, 12, 8, 4269734954, sync, Random Direction
185, 11, 0, 3210893851, sync, Random Promotion
185, 10, 9, 3590072, sync, Random Promotion
185, 9, 6, 4168960401, sync, Random Promotion
185, 11, 6, 2968039670, sync, Random Promotion
185, 10, 7, 2369944823, sync, Random Promotion
185, 9, 0, 3312232292, sync, Random Promotion
185, 1, 0, 94105037, sync, GetNextBuyablePlot picker
185, 1, 0, 3748062850, sync, GetNextBuyablePlot picker
185, 2, 1, 3281514899, sync, GetNextBuyablePlot picker
185, 1, 0, 3187594704, sync, GetNextBuyablePlot picker
185, 1, 0, 3112606153, sync, GetNextBuyablePlot picker
185, 1, 0, 4221626574, sync, GetNextBuyablePlot picker
185, 2, 0, 2277905391, sync, GetNextBuyablePlot picker
185, 1, 0, 1128496892, sync, GetNextBuyablePlot picker
185, 1, 0, 1733691781, sync, GetNextBuyablePlot picker
185, 12, 9, 1483129818, sync, Unit Combat Damage
185, 12, 0, 3356098571, sync, Unit Combat Damage
185, 1, 0, 197627624, sync, Random Direction
185, 22, 20, 1089648897, sync, Random Direction
185, 28, 8, 4085072806, sync, Random Direction
185, 1, 0, 1331073511, sync, Random Direction
185, 46, 38, 2818224532, sync, Random Direction
185, 1, 0, 3562071101, sync, Random Direction
185, 1, 0, 271184946, sync, Random Direction
185, 33, 3, 988833155, sync, Random Direction
185, 2, 0, 496718592, sync, GetNextBuyablePlot picker
185, 5, 4, 543983417, sync, GetNextBuyablePlot picker
185, 1, 0, 4001309054, sync, GetNextBuyablePlot picker
185, 1, 0, 768202463, sync, GetNextBuyablePlot picker
185, 3, 2, 3454181164, sync, GetNextBuyablePlot picker
185, 1, 0, 4261764597, sync, GetNextBuyablePlot picker
185, 1, 0, 2875709322, sync, GetNextBuyablePlot picker
185, 1, 0, 1570701819, sync, GetNextBuyablePlot picker
185, 2, 0, 2456846872, sync, GetNextBuyablePlot picker
185, 2, 0, 1478157425, sync, GetNextBuyablePlot picker
185, 3, 1, 359916118, sync, Random Direction
185, 20, 14, 1439810263, sync, Random Direction
185, 23, 10, 3170346948, sync, Random Direction
185, 1, 0, 1881691821, sync, Random Direction
185, 1, 0, 40095202, sync, Random Direction
185, 1, 0, 201700723, sync, Random Direction
185, 1, 0, 1705606192, sync, Random Direction
185, 6, 2, 706785449, sync, BT Research Choice
185, 7, 4, 1903486510, sync, Choosing random tech boost to grant based on era, Player: 7
185, 6, 1, 2726049231, sync, Choosing random tech boost to grant based on era, Player: 7
185, 5, 0, 878848860, sync, Choosing random tech boost to grant based on era, Player: 7
185, 4, 2, 472559205, sync, Choosing random tech boost to grant based on era, Player: 7
185, 2, 1, 2255304506, sync, Choosing random civic boost to grant based on era, Player: 7
185, 1, 0, 4096810987, sync, Choosing random civic boost to grant based on era, Player: 7
185, 5, 4, 2425659720, sync, Selecting a random new quest
185, 6, 0, 3726429153, sync, Choosing random class type for Recruit Great Person Class quest
185, 1, 0, 694652166, sync, GetNextBuyablePlot picker
185, 1, 0, 3333623751, sync, GetNextBuyablePlot picker
185, 1, 0, 3824585204, sync, GetNextBuyablePlot picker
185, 1, 0, 3568911645, sync, GetNextBuyablePlot picker
185, 3, 0, 3613356946, sync, GetNextBuyablePlot picker
185, 1, 0, 1036444003, sync, GetNextBuyablePlot picker
185, 2, 0, 1542213984, sync, GetNextBuyablePlot picker
185, 1, 0, 1957303833, sync, GetNextBuyablePlot picker
185, 1, 0, 4017960670, sync, GetNextBuyablePlot picker
185, 28, 9, 3971756223, sync, Random Direction
185, 34, 24, 1437934476, sync, Random Direction
185, 19, 10, 3107781333, sync, Random Direction
185, 32, 20, 2300699370, sync, Random Direction
185, 1, 0, 2710378971, sync, Random Direction
185, 38, 11, 1633086584, sync, Random Direction
185, 38, 23, 1256157009, sync, Random Direction
185, 23, 17, 2662548406, sync, Random Direction
185, 1, 0, 3317266615, sync, Random Direction
185, 1, 0, 2269796388, sync, Random Direction
185, 28, 2, 2438639501, sync, Random Direction
185, 1, 0, 422044994, sync, Random Direction
185, 35, 8, 4041402707, sync, Random Direction
185, 32, 21, 1021760144, sync, Random Direction
185, 1, 0, 2916071305, sync, Random Direction
185, 10, 0, 139662222, sync, Random Direction
185, 13, 2, 153667503, sync, Random Direction
185, 20, 1, 864978876, sync, Random Direction
185, 6, 0, 410207045, sync, Random Direction
185, 39, 2, 334551706, sync, Random Direction
185, 27, 25, 222572491, sync, Random Direction
185, 12, 4, 4003095464, sync, Random Direction
185, 40, 37, 1577701057, sync, Random Direction
185, 109, 42, 4050781798, sync, Random Direction
185, 34, 27, 1684274599, sync, Random Direction
185, 85, 18, 3422949972, sync, Random Direction
185, 32, 13, 958633469, sync, Random Direction
185, 5, 1, 1787306738, sync, Random Direction
185, 17, 15, 1338559811, sync, Random Direction
185, 2, 0, 3957063616, sync, Random Direction
185, 90, 22, 51942649, sync, Random Direction
185, 50, 42, 1081179198, sync, Random Direction
185, 64, 8, 3659594399, sync, Random Direction
185, 33, 7, 576804844, sync, Random Direction
185, 14, 13, 952403893, sync, Choosing a Citizen Name
185, 4, 1, 4161085002, sync, BT Research Choice
185, 2, 1, 1621402043, sync, GetNextBuyablePlot picker
185, 20, 11, 3775006424, sync, Random Direction
185, 25, 8, 2399332913, sync, Random Direction
185, 6, 3, 1518261526, sync, Random Direction
185, 8, 6, 2448531095, sync, Random Direction
185, 5, 4, 3254564996, sync, BT Research Choice
185, 1, 0, 3538614381, sync, GetNextBuyablePlot picker
185, 8, 3, 923479202, sync, Random Direction
185, 7, 0, 2124909875, sync, Random Direction
185, 6, 3, 583981296, sync, Random Direction
185, 10, 6, 2446044777, sync, Random Direction
185, 21, 1, 2970841326, sync, Random Direction
185, 5, 4, 398707087, sync, Random Direction
185, 11, 2, 4183856156, sync, Random Direction
185, 4, 0, 1156040741, sync, BT Research Choice
185, 1, 0, 659140090, sync, GetNextBuyablePlot picker
185, 10, 8, 918384555, sync, Random Direction
185, 29, 14, 3488667144, sync, Random Direction
185, 3, 1, 2096218529, sync, GetNextBuyablePlot picker
185, 5, 0, 2138353606, sync, Random Direction
185, 6, 3, 190929799, sync, Random Direction
185, 6, 1, 2478918324, sync, Random Direction
185, 5, 1, 1229444829, sync, Random Direction
185, 4, 2, 1660682834, sync, Random Direction
185, 8, 5, 2339252515, sync, Random Direction
185, 4, 3, 2726452768, sync, Random Direction
185, 4, 2, 3606053849, sync, Random Direction
185, 1, 0, 3090411934, sync, GetNextBuyablePlot picker
185, 7, 1, 1072706687, sync, Random Direction
185, 2, 0, 1115634764, sync, Random Direction
185, 2, 0, 55837845, sync, Random Direction
185, 9, 4, 1684638122, sync, Random Direction
185, 3, 1, 2354944411, sync, GetNextBuyablePlot picker
185, 2, 0, 1904857400, sync, Random Direction
185, 8, 1, 1589466385, sync, Random Direction
185, 12, 3, 581867126, sync, Random Direction
185, 14, 9, 1265775735, sync, Random Direction
185, 2, 1, 3064383716, sync, Random Direction
185, 8, 7, 3666948429, sync, Random Direction
185, 8, 2, 4217742338, sync, Random Direction
185, 13, 5, 1573626131, sync, Random Direction
185, 6, 0, 1652133712, sync, BT Research Choice
185, 2, 1, 525112649, sync, GetNextBuyablePlot picker
185, 14, 7, 2827877966, sync, Random Direction
185, 9, 3, 2252684143, sync, Random Direction
185, 8, 2, 1785745532, sync, Random Direction
185, 4, 3, 1178615045, sync, BT Research Choice
185, 1, 0, 4073697626, sync, GetNextBuyablePlot picker
185, 23, 18, 2954108811, sync, Random Direction
185, 29, 13, 3400530024, sync, Random Direction
185, 53, 43, 1930208385, sync, Random Direction
185, 5, 2, 3544680742, sync, BT Research Choice
185, 3, 0, 2057513319, sync, GetNextBuyablePlot picker
185, 4, 2, 448803604, sync, Random Direction
185, 5, 4, 2296252349, sync, BT Research Choice
185, 1, 0, 3860009394, sync, GetNextBuyablePlot picker
185, 8, 6, 2804872451, sync, Random Direction
185, 30, 28, 3237440640, sync, Random Direction
185, 19, 9, 4150813369, sync, Random Direction
185, 19, 14, 2040305406, sync, Random Direction
186, 1, 0, 3290553951, sync, GetNextBuyablePlot picker
186, 2, 0, 4037464236, sync, GetNextBuyablePlot picker
186, 1, 0, 1537438069, sync, GetNextBuyablePlot picker
186, 1, 0, 1185359114, sync, GetNextBuyablePlot picker
186, 1, 0, 842006907, sync, GetNextBuyablePlot picker
186, 2, 0, 1594248088, sync, GetNextBuyablePlot picker
186, 1, 0, 1883680753, sync, GetNextBuyablePlot picker
186, 2, 0, 2635761622, sync, GetNextBuyablePlot picker
186, 1, 0, 1597192791, sync, GetNextBuyablePlot picker
186, 1, 0, 1524664644, sync, GetNextBuyablePlot picker
186, 1, 0, 2315606573, sync, GetNextBuyablePlot picker
186, 4, 3, 2442087266, sync, GetNextBuyablePlot picker
186, 216, 151, 3536266483, sync, Rolling Espionage Result
186, 11, 6, 3003053488, sync, Random Promotion
186, 10, 4, 2609540137, sync, Random Promotion
186, 9, 3, 2006629294, sync, Random Promotion
186, 2, 1, 1755651407, sync, GetNextBuyablePlot picker
186, 4, 1, 2538978524, sync, GetNextBuyablePlot picker
186, 1, 0, 2100601317, sync, GetNextBuyablePlot picker
186, 1, 0, 3034244282, sync, GetNextBuyablePlot picker
186, 2, 0, 3569368939, sync, GetNextBuyablePlot picker
186, 1, 0, 1626327752, sync, GetNextBuyablePlot picker
186, 1, 0, 4103239521, sync, GetNextBuyablePlot picker
186, 2, 0, 3099759238, sync, GetNextBuyablePlot picker
186, 100, 92, 1294034759, sync, City Rebellion Roll
186, 1, 0, 3969567604, sync, GetNextBuyablePlot picker
186, 2, 1, 3080595613, sync, GetNextBuyablePlot picker
186, 1, 0, 2770686226, sync, GetNextBuyablePlot picker
186, 1, 0, 4119015651, sync, GetNextBuyablePlot picker
186, 1, 0, 4099091168, sync, GetNextBuyablePlot picker
186, 12, 11, 1740222873, sync, Unit Combat Damage
186, 2, 0, 4085476446, sync, GetNextBuyablePlot picker
