Game Turn, From, To, Initiator, Type, SubType, Message
221, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
221, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
221, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
221, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
221, 1, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
221, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Adding to pending
221, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Processing Statement
221, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Processing Immediately
221, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
221, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
221, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
221, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
221, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
221, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
221, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
221, 5, 4, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
221, 5, 4, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
221, 5, 4, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
222, 1, 2, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
222, 4, 0, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to Human
222, 4, 0, 4, DECLARE_FRIEND, NONE, 00000000, Requesting Session (B)
222, 4, 0, 4, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
222, 4, 0, 4, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
222, 4, 0, 4, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
222, 0, 4, 4, DECLARE_FRIEND, NONE, POSITIVE, Adding to pending
222, 0, 4, 4, DECLARE_FRIEND, NONE, POSITIVE, Broadcasting
222, 0, 4, 4, DECLARE_FRIEND, NONE, POSITIVE, Processing Statement
222, 0, 4, 4, DECLARE_FRIEND, NONE, POSITIVE, Processing Immediately
222, 4, 0, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
222, 4, 0, 4, DECLARE_FRIEND, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
222, 4, 0, 4, DECLARE_FRIEND, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
222, 4, 0, 4, DECLARE_FRIEND, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
222, 4, 0, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
222, 5, 4, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
222, 0, 1, -1, DECLARE_FRIEND, NONE, INITIAL, Requesting Session (A)
222, 0, 1, 0, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
222, 0, 1, 0, DECLARE_FRIEND, NONE, INITIAL, Broadcasting
222, 0, 1, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
222, 0, 1, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
222, 0, 1, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
222, 1, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Adding to pending
222, 1, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
222, 1, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
222, 0, 1, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
223, 0, 7, -1, DECLARE_FRIEND, NONE, INITIAL, Requesting Session (A)
223, 0, 7, 0, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
223, 0, 7, 0, DECLARE_FRIEND, NONE, INITIAL, Broadcasting
223, 0, 7, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
223, 0, 7, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
223, 0, 7, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
223, 7, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 7, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 7, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 7, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
223, 0, 7, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
223, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
223, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
223, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
223, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
223, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
223, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
223, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
223, 7, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 7, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 7, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 0, 7, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
223, 0, 7, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 0, 7, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 7, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 7, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 7, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 4, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
223, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
223, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
223, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
223, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
223, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
223, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
223, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
223, 4, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 4, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
223, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 4, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
223, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
223, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
223, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
223, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
223, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
223, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
223, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
223, 1, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 1, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
223, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
223, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
223, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
223, 7, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, 00000000, Requesting Session (B)
223, 7, 1, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
223, 7, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, INITIAL, Requesting session between two AIs!
224, 7, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
224, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Adding to pending
224, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Statement
224, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Immediately
224, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
224, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
224, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
224, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
224, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
224, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
224, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
225, 7, 5, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
225, 7, 5, ?, MAKE_PROMISE, c298a89c, ?, Processing Action From AI to AI
225, 7, 5, -1, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Requesting session between two AIs!
225, 6, 7, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to AI
226, 5, 0, -1, DIPLOMATIC_KUDO, NONE, 00000000, Requesting Session (B)
226, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Adding to pending
226, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Processing Statement
226, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Processing Immediately
226, 7, 5, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
228, 7, 2, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
228, 7, 2, ?, MAKE_PROMISE, c298a89c, ?, Processing Action From AI to AI
228, 7, 2, -1, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Requesting session between two AIs!
228, 5, 2, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
229, 7, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
229, 7, 5, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
229, 7, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
229, 6, 7, ?, SET_EMBASSY, ffffffff, ?, Processing Action From AI to AI
230, 2, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, 00000000, Requesting Session (B)
230, 2, 1, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
230, 2, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, INITIAL, Requesting session between two AIs!
230, 4, 5, -1, WARNING_STOP_DIGGING_UP_ARTIFACTS, NONE, 00000000, Requesting Session (B)
230, 4, 5, ?, MAKE_PROMISE, 1347b09f, ?, Processing Action From AI to AI
230, 4, 5, -1, WARNING_STOP_DIGGING_UP_ARTIFACTS, NONE, INITIAL, Requesting session between two AIs!
230, 5, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
230, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Adding to pending
230, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Statement
230, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Immediately
230, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
230, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
230, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
230, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
230, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
230, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
230, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
231, 1, 6, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
231, 6, 2, -1, WARNING_DONT_SETTLE_NEAR_ME, NONE, 00000000, Requesting Session (B)
231, 6, 2, ?, MAKE_PROMISE, fadf5055, ?, Processing Action From AI to AI
231, 6, 2, -1, WARNING_DONT_SETTLE_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
231, 7, 6, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
231, 7, 6, ?, MAKE_PROMISE, c298a89c, ?, Processing Action From AI to AI
231, 7, 6, -1, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Requesting session between two AIs!
232, 1, 2, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
232, 1, 2, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
232, 1, 2, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
232, 6, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
232, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Adding to pending
232, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Statement
232, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Immediately
232, 0, 6, 6, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
232, 0, 6, 6, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
232, 0, 6, 6, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
232, 0, 6, 6, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
232, 6, 0, 6, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
232, 6, 0, 6, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
232, 6, 0, 6, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
232, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
232, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
232, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
232, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
232, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
232, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
232, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
232, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
232, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
232, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
232, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
232, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
232, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
232, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
233, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
233, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
233, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
233, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
233, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
233, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
233, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
233, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
233, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
233, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
233, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
233, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
233, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
233, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
233, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
233, 4, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
233, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Adding to pending
233, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Processing Statement
233, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Processing Immediately
233, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
233, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
233, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
233, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
233, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
233, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
233, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
233, 5, 6, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
233, 5, 6, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
233, 5, 6, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
233, 5, 6, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
235, 4, 1, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
235, 4, 1, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
235, 4, 1, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
235, 7, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
235, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Adding to pending
235, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Statement
235, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Immediately
235, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
235, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
235, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
235, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
235, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
235, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
235, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
236, 4, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
236, 4, 5, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
236, 4, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
237, 0, 6, -1, DECLARE_FRIEND, NONE, INITIAL, Requesting Session (A)
237, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
237, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Broadcasting
237, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
237, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
237, 0, 6, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
237, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Adding to pending
237, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
237, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
237, 0, 6, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
237, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
237, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
237, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
237, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
237, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
237, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
237, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
237, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
237, 6, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
237, 6, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
237, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
237, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
237, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
